bus_id,flag,IDNO,type,DGvoltage_A,DGvoltage_B,DGvoltage_C,DG_Type,CapA(Var),CapB(Var),CapC(Var),Load Model,BW_reg,PT_reg,CT_reg,vol_reg_A,vol_reg_B,vol_reg_C,control_phase_reg,TapA,TapB,TapC,Vbase,node_phases,pos_x,pos_y,loc_x,loc_y,switch_id,switch_phases,from_bus,to_bus,switch_status,flag_sw,Config,locsw_x,locsw_y,customer_id,loadpoint,PA,QA,PB,QB,PC,QC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer142,43,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer143,43,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer144,43,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer145,43,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer146,43,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer147,43,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer148,43,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer149,43,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer150,43,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer151,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer152,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer153,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer154,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer155,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer156,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer157,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer158,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer159,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer160,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer161,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer162,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer163,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer164,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer165,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer166,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer167,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer168,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer169,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer170,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer171,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer172,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer173,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer174,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer175,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer176,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer177,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer178,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer179,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer180,64,0,0,2.5,1.166666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer181,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer182,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer183,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer184,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer185,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer186,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer187,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer188,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer189,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer190,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer191,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer192,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer193,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer194,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer195,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer196,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer197,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer198,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer199,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer200,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer201,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer202,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer203,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer204,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer205,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer206,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer207,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer208,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer209,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer210,52,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer211,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer212,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer213,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer214,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer215,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer216,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer217,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer218,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer219,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer220,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer221,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer222,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer223,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer224,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer225,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer226,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer227,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer228,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer229,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer230,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer231,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer232,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer233,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer234,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer235,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer236,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer237,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer238,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer239,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer240,24,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer241,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer242,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer243,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer244,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer245,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer246,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer247,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer248,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer249,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer250,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer251,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer252,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer253,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer254,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer255,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer256,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer257,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer258,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer259,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer260,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer261,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer262,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer263,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer264,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer265,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer266,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer267,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer268,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer269,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer270,99,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer271,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer272,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer273,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer274,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer275,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer276,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer277,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer278,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer279,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer280,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer281,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer282,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer283,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer284,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer285,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer286,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer287,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer288,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer289,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer290,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer291,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer292,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer293,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer294,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer295,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer296,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer297,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer298,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer299,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer300,30,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer301,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer302,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer303,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer304,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer305,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer306,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer307,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer308,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer309,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer310,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer311,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer312,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer313,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer314,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer315,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer316,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer317,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer318,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer319,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer320,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer321,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer322,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer323,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer324,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer325,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer326,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer327,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer328,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer329,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer330,112,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer331,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer332,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer333,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer334,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer335,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer336,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer337,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer338,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer339,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer340,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer341,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer342,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer343,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer344,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer345,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer346,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer347,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer348,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer349,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer350,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer351,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer352,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer353,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer354,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer355,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer356,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer357,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer358,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer359,102,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer360,102,0,0,0,0,0.666666667,0.333333333
